ID;Geslacht;LeeftijdNaam;BurgerlijkeStaat;RegioS;RegioNaam;Perioden;BevolkingOp1Januari_1
16801710;Mannen;2 jaar;Ongehuwd;GM1916;Leidschendam-Voorburg;2020;386
16801711;Mannen;2 jaar;Ongehuwd;GM1916;Leidschendam-Voorburg;2021;404
16802322;Mannen;2 jaar;Ongehuwd;GM0553;Lisse;2020;112
16802323;Mannen;2 jaar;Ongehuwd;GM0553;Lisse;2021;110
16805892;Mannen;2 jaar;Ongehuwd;GM0575;Noordwijk;2020;212
16805893;Mannen;2 jaar;Ongehuwd;GM0575;Noordwijk;2021;214
16805926;Mannen;2 jaar;Ongehuwd;GM0576;Noordwijkerhout;2020;0
16805927;Mannen;2 jaar;Ongehuwd;GM0576;Noordwijkerhout;2021;0
16806266;Mannen;2 jaar;Ongehuwd;GM0579;Oegstgeest;2020;134
16806267;Mannen;2 jaar;Ongehuwd;GM0579;Oegstgeest;2021;166
16811706;Mannen;2 jaar;Ongehuwd;GM1525;Teylingen;2020;216
16811707;Mannen;2 jaar;Ongehuwd;GM1525;Teylingen;2021;200
16814052;Mannen;2 jaar;Ongehuwd;GM0629;Wassenaar;2020;102
16814053;Mannen;2 jaar;Ongehuwd;GM0629;Wassenaar;2021;87
16815990;Mannen;2 jaar;Ongehuwd;GM0473;Zandvoort;2020;60
16815991;Mannen;2 jaar;Ongehuwd;GM0473;Zandvoort;2021;65
16816534;Mannen;2 jaar;Ongehuwd;GM0638;Zoeterwoude;2020;43
16816535;Mannen;2 jaar;Ongehuwd;GM0638;Zoeterwoude;2021;39
16819526;Mannen;2 jaar;Gehuwd;GM0484;Alphen aan den Rijn;2020;0
16819527;Mannen;2 jaar;Gehuwd;GM0484;Alphen aan den Rijn;2021;0
16822144;Mannen;2 jaar;Gehuwd;GM0377;Bloemendaal;2020;0
16822145;Mannen;2 jaar;Gehuwd;GM0377;Bloemendaal;2021;0
16827686;Mannen;2 jaar;Gehuwd;GM0392;Haarlem;2020;0
16827687;Mannen;2 jaar;Gehuwd;GM0392;Haarlem;2021;0
16827720;Mannen;2 jaar;Gehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
16827721;Mannen;2 jaar;Gehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
16827754;Mannen;2 jaar;Gehuwd;GM0394;Haarlemmermeer;2020;0
16827755;Mannen;2 jaar;Gehuwd;GM0394;Haarlemmermeer;2021;0
16828468;Mannen;2 jaar;Gehuwd;GM0397;Heemstede;2020;0
16828469;Mannen;2 jaar;Gehuwd;GM0397;Heemstede;2021;0
16829454;Mannen;2 jaar;Gehuwd;GM0534;Hillegom;2020;0
16829455;Mannen;2 jaar;Gehuwd;GM0534;Hillegom;2021;0
16830576;Mannen;2 jaar;Gehuwd;GM1884;Kaag en Braassem;2020;0
16830577;Mannen;2 jaar;Gehuwd;GM1884;Kaag en Braassem;2021;0
16830746;Mannen;2 jaar;Gehuwd;GM0537;Katwijk;2020;0
16830747;Mannen;2 jaar;Gehuwd;GM0537;Katwijk;2021;0
16831800;Mannen;2 jaar;Gehuwd;GM0546;Leiden;2020;0
16831801;Mannen;2 jaar;Gehuwd;GM0546;Leiden;2021;0
16831834;Mannen;2 jaar;Gehuwd;GM0547;Leiderdorp;2020;0
16831835;Mannen;2 jaar;Gehuwd;GM0547;Leiderdorp;2021;0
16831902;Mannen;2 jaar;Gehuwd;GM1916;Leidschendam-Voorburg;2020;0
16831903;Mannen;2 jaar;Gehuwd;GM1916;Leidschendam-Voorburg;2021;0
16832514;Mannen;2 jaar;Gehuwd;GM0553;Lisse;2020;0
16832515;Mannen;2 jaar;Gehuwd;GM0553;Lisse;2021;0
16836084;Mannen;2 jaar;Gehuwd;GM0575;Noordwijk;2020;0
16836085;Mannen;2 jaar;Gehuwd;GM0575;Noordwijk;2021;0
16836118;Mannen;2 jaar;Gehuwd;GM0576;Noordwijkerhout;2020;0
16836119;Mannen;2 jaar;Gehuwd;GM0576;Noordwijkerhout;2021;0
16836458;Mannen;2 jaar;Gehuwd;GM0579;Oegstgeest;2020;0
16836459;Mannen;2 jaar;Gehuwd;GM0579;Oegstgeest;2021;0
16841898;Mannen;2 jaar;Gehuwd;GM1525;Teylingen;2020;0
16841899;Mannen;2 jaar;Gehuwd;GM1525;Teylingen;2021;0
16844244;Mannen;2 jaar;Gehuwd;GM0629;Wassenaar;2020;0
16844245;Mannen;2 jaar;Gehuwd;GM0629;Wassenaar;2021;0
16846182;Mannen;2 jaar;Gehuwd;GM0473;Zandvoort;2020;0
16846183;Mannen;2 jaar;Gehuwd;GM0473;Zandvoort;2021;0
16846726;Mannen;2 jaar;Gehuwd;GM0638;Zoeterwoude;2020;0
16846727;Mannen;2 jaar;Gehuwd;GM0638;Zoeterwoude;2021;0
16849718;Mannen;2 jaar;Verweduwd;GM0484;Alphen aan den Rijn;2020;0
16849719;Mannen;2 jaar;Verweduwd;GM0484;Alphen aan den Rijn;2021;0
16852336;Mannen;2 jaar;Verweduwd;GM0377;Bloemendaal;2020;0
16852337;Mannen;2 jaar;Verweduwd;GM0377;Bloemendaal;2021;0
16857878;Mannen;2 jaar;Verweduwd;GM0392;Haarlem;2020;0
16857879;Mannen;2 jaar;Verweduwd;GM0392;Haarlem;2021;0
16857912;Mannen;2 jaar;Verweduwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
16857913;Mannen;2 jaar;Verweduwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
16857946;Mannen;2 jaar;Verweduwd;GM0394;Haarlemmermeer;2020;0
16857947;Mannen;2 jaar;Verweduwd;GM0394;Haarlemmermeer;2021;0
16858660;Mannen;2 jaar;Verweduwd;GM0397;Heemstede;2020;0
16858661;Mannen;2 jaar;Verweduwd;GM0397;Heemstede;2021;0
16859646;Mannen;2 jaar;Verweduwd;GM0534;Hillegom;2020;0
16859647;Mannen;2 jaar;Verweduwd;GM0534;Hillegom;2021;0
16860768;Mannen;2 jaar;Verweduwd;GM1884;Kaag en Braassem;2020;0
16860769;Mannen;2 jaar;Verweduwd;GM1884;Kaag en Braassem;2021;0
16860938;Mannen;2 jaar;Verweduwd;GM0537;Katwijk;2020;0
16860939;Mannen;2 jaar;Verweduwd;GM0537;Katwijk;2021;0
16861992;Mannen;2 jaar;Verweduwd;GM0546;Leiden;2020;0
16861993;Mannen;2 jaar;Verweduwd;GM0546;Leiden;2021;0
16862026;Mannen;2 jaar;Verweduwd;GM0547;Leiderdorp;2020;0
16862027;Mannen;2 jaar;Verweduwd;GM0547;Leiderdorp;2021;0
16862094;Mannen;2 jaar;Verweduwd;GM1916;Leidschendam-Voorburg;2020;0
16862095;Mannen;2 jaar;Verweduwd;GM1916;Leidschendam-Voorburg;2021;0
16862706;Mannen;2 jaar;Verweduwd;GM0553;Lisse;2020;0
16862707;Mannen;2 jaar;Verweduwd;GM0553;Lisse;2021;0
16866276;Mannen;2 jaar;Verweduwd;GM0575;Noordwijk;2020;0
16866277;Mannen;2 jaar;Verweduwd;GM0575;Noordwijk;2021;0
16866310;Mannen;2 jaar;Verweduwd;GM0576;Noordwijkerhout;2020;0
16866311;Mannen;2 jaar;Verweduwd;GM0576;Noordwijkerhout;2021;0
16866650;Mannen;2 jaar;Verweduwd;GM0579;Oegstgeest;2020;0
16866651;Mannen;2 jaar;Verweduwd;GM0579;Oegstgeest;2021;0
16872090;Mannen;2 jaar;Verweduwd;GM1525;Teylingen;2020;0
16872091;Mannen;2 jaar;Verweduwd;GM1525;Teylingen;2021;0
16874436;Mannen;2 jaar;Verweduwd;GM0629;Wassenaar;2020;0
16874437;Mannen;2 jaar;Verweduwd;GM0629;Wassenaar;2021;0
16876374;Mannen;2 jaar;Verweduwd;GM0473;Zandvoort;2020;0
16876375;Mannen;2 jaar;Verweduwd;GM0473;Zandvoort;2021;0
16876918;Mannen;2 jaar;Verweduwd;GM0638;Zoeterwoude;2020;0
16876919;Mannen;2 jaar;Verweduwd;GM0638;Zoeterwoude;2021;0
16879910;Mannen;2 jaar;Gescheiden;GM0484;Alphen aan den Rijn;2020;0
16879911;Mannen;2 jaar;Gescheiden;GM0484;Alphen aan den Rijn;2021;0
16882528;Mannen;2 jaar;Gescheiden;GM0377;Bloemendaal;2020;0
16882529;Mannen;2 jaar;Gescheiden;GM0377;Bloemendaal;2021;0
16888070;Mannen;2 jaar;Gescheiden;GM0392;Haarlem;2020;0
16888071;Mannen;2 jaar;Gescheiden;GM0392;Haarlem;2021;0
16888104;Mannen;2 jaar;Gescheiden;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
16888105;Mannen;2 jaar;Gescheiden;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
16888138;Mannen;2 jaar;Gescheiden;GM0394;Haarlemmermeer;2020;0
16888139;Mannen;2 jaar;Gescheiden;GM0394;Haarlemmermeer;2021;0
16888852;Mannen;2 jaar;Gescheiden;GM0397;Heemstede;2020;0
16888853;Mannen;2 jaar;Gescheiden;GM0397;Heemstede;2021;0
16889838;Mannen;2 jaar;Gescheiden;GM0534;Hillegom;2020;0
16889839;Mannen;2 jaar;Gescheiden;GM0534;Hillegom;2021;0
16890960;Mannen;2 jaar;Gescheiden;GM1884;Kaag en Braassem;2020;0
16890961;Mannen;2 jaar;Gescheiden;GM1884;Kaag en Braassem;2021;0
16891130;Mannen;2 jaar;Gescheiden;GM0537;Katwijk;2020;0
16891131;Mannen;2 jaar;Gescheiden;GM0537;Katwijk;2021;0
16892184;Mannen;2 jaar;Gescheiden;GM0546;Leiden;2020;0
16892185;Mannen;2 jaar;Gescheiden;GM0546;Leiden;2021;0
16892218;Mannen;2 jaar;Gescheiden;GM0547;Leiderdorp;2020;0
16892219;Mannen;2 jaar;Gescheiden;GM0547;Leiderdorp;2021;0
16892286;Mannen;2 jaar;Gescheiden;GM1916;Leidschendam-Voorburg;2020;0
16892287;Mannen;2 jaar;Gescheiden;GM1916;Leidschendam-Voorburg;2021;0
16892898;Mannen;2 jaar;Gescheiden;GM0553;Lisse;2020;0
16892899;Mannen;2 jaar;Gescheiden;GM0553;Lisse;2021;0
16896468;Mannen;2 jaar;Gescheiden;GM0575;Noordwijk;2020;0
16896469;Mannen;2 jaar;Gescheiden;GM0575;Noordwijk;2021;0
16896502;Mannen;2 jaar;Gescheiden;GM0576;Noordwijkerhout;2020;0
16896503;Mannen;2 jaar;Gescheiden;GM0576;Noordwijkerhout;2021;0
16896842;Mannen;2 jaar;Gescheiden;GM0579;Oegstgeest;2020;0
16896843;Mannen;2 jaar;Gescheiden;GM0579;Oegstgeest;2021;0
16902282;Mannen;2 jaar;Gescheiden;GM1525;Teylingen;2020;0
16902283;Mannen;2 jaar;Gescheiden;GM1525;Teylingen;2021;0
16904628;Mannen;2 jaar;Gescheiden;GM0629;Wassenaar;2020;0
16904629;Mannen;2 jaar;Gescheiden;GM0629;Wassenaar;2021;0
16906566;Mannen;2 jaar;Gescheiden;GM0473;Zandvoort;2020;0
16906567;Mannen;2 jaar;Gescheiden;GM0473;Zandvoort;2021;0
16907110;Mannen;2 jaar;Gescheiden;GM0638;Zoeterwoude;2020;0
16907111;Mannen;2 jaar;Gescheiden;GM0638;Zoeterwoude;2021;0
16940294;Mannen;3 jaar;Ongehuwd;GM0484;Alphen aan den Rijn;2020;584
16940295;Mannen;3 jaar;Ongehuwd;GM0484;Alphen aan den Rijn;2021;589
16942912;Mannen;3 jaar;Ongehuwd;GM0377;Bloemendaal;2020;108
16942913;Mannen;3 jaar;Ongehuwd;GM0377;Bloemendaal;2021;111
16948454;Mannen;3 jaar;Ongehuwd;GM0392;Haarlem;2020;972
16948455;Mannen;3 jaar;Ongehuwd;GM0392;Haarlem;2021;928
16948488;Mannen;3 jaar;Ongehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
16948489;Mannen;3 jaar;Ongehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
16948522;Mannen;3 jaar;Ongehuwd;GM0394;Haarlemmermeer;2020;773
16948523;Mannen;3 jaar;Ongehuwd;GM0394;Haarlemmermeer;2021;844
16949236;Mannen;3 jaar;Ongehuwd;GM0397;Heemstede;2020;176
16949237;Mannen;3 jaar;Ongehuwd;GM0397;Heemstede;2021;151
16950222;Mannen;3 jaar;Ongehuwd;GM0534;Hillegom;2020;87
16950223;Mannen;3 jaar;Ongehuwd;GM0534;Hillegom;2021;122
16951344;Mannen;3 jaar;Ongehuwd;GM1884;Kaag en Braassem;2020;144
16951345;Mannen;3 jaar;Ongehuwd;GM1884;Kaag en Braassem;2021;136
16951514;Mannen;3 jaar;Ongehuwd;GM0537;Katwijk;2020;409
16951515;Mannen;3 jaar;Ongehuwd;GM0537;Katwijk;2021;406
16952568;Mannen;3 jaar;Ongehuwd;GM0546;Leiden;2020;533
16952569;Mannen;3 jaar;Ongehuwd;GM0546;Leiden;2021;503
16952602;Mannen;3 jaar;Ongehuwd;GM0547;Leiderdorp;2020;152
16952603;Mannen;3 jaar;Ongehuwd;GM0547;Leiderdorp;2021;143
16952670;Mannen;3 jaar;Ongehuwd;GM1916;Leidschendam-Voorburg;2020;416
16952671;Mannen;3 jaar;Ongehuwd;GM1916;Leidschendam-Voorburg;2021;390
16953282;Mannen;3 jaar;Ongehuwd;GM0553;Lisse;2020;112
16953283;Mannen;3 jaar;Ongehuwd;GM0553;Lisse;2021;111
16956852;Mannen;3 jaar;Ongehuwd;GM0575;Noordwijk;2020;204
16956853;Mannen;3 jaar;Ongehuwd;GM0575;Noordwijk;2021;222
16956886;Mannen;3 jaar;Ongehuwd;GM0576;Noordwijkerhout;2020;0
16956887;Mannen;3 jaar;Ongehuwd;GM0576;Noordwijkerhout;2021;0
16957226;Mannen;3 jaar;Ongehuwd;GM0579;Oegstgeest;2020;134
16957227;Mannen;3 jaar;Ongehuwd;GM0579;Oegstgeest;2021;141
16962666;Mannen;3 jaar;Ongehuwd;GM1525;Teylingen;2020;182
16962667;Mannen;3 jaar;Ongehuwd;GM1525;Teylingen;2021;218
16965012;Mannen;3 jaar;Ongehuwd;GM0629;Wassenaar;2020;101
16965013;Mannen;3 jaar;Ongehuwd;GM0629;Wassenaar;2021;114
16966950;Mannen;3 jaar;Ongehuwd;GM0473;Zandvoort;2020;67
16966951;Mannen;3 jaar;Ongehuwd;GM0473;Zandvoort;2021;64
16967494;Mannen;3 jaar;Ongehuwd;GM0638;Zoeterwoude;2020;32
16967495;Mannen;3 jaar;Ongehuwd;GM0638;Zoeterwoude;2021;42
16970486;Mannen;3 jaar;Gehuwd;GM0484;Alphen aan den Rijn;2020;0
16970487;Mannen;3 jaar;Gehuwd;GM0484;Alphen aan den Rijn;2021;0
16973104;Mannen;3 jaar;Gehuwd;GM0377;Bloemendaal;2020;0
16973105;Mannen;3 jaar;Gehuwd;GM0377;Bloemendaal;2021;0
16978646;Mannen;3 jaar;Gehuwd;GM0392;Haarlem;2020;0
16978647;Mannen;3 jaar;Gehuwd;GM0392;Haarlem;2021;0
16978680;Mannen;3 jaar;Gehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
16978681;Mannen;3 jaar;Gehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
16978714;Mannen;3 jaar;Gehuwd;GM0394;Haarlemmermeer;2020;0
16978715;Mannen;3 jaar;Gehuwd;GM0394;Haarlemmermeer;2021;0
16979428;Mannen;3 jaar;Gehuwd;GM0397;Heemstede;2020;0
16979429;Mannen;3 jaar;Gehuwd;GM0397;Heemstede;2021;0
16980414;Mannen;3 jaar;Gehuwd;GM0534;Hillegom;2020;0
16980415;Mannen;3 jaar;Gehuwd;GM0534;Hillegom;2021;0
16981536;Mannen;3 jaar;Gehuwd;GM1884;Kaag en Braassem;2020;0
16981537;Mannen;3 jaar;Gehuwd;GM1884;Kaag en Braassem;2021;0
16981706;Mannen;3 jaar;Gehuwd;GM0537;Katwijk;2020;0
16981707;Mannen;3 jaar;Gehuwd;GM0537;Katwijk;2021;0
16982760;Mannen;3 jaar;Gehuwd;GM0546;Leiden;2020;0
16982761;Mannen;3 jaar;Gehuwd;GM0546;Leiden;2021;0
16982794;Mannen;3 jaar;Gehuwd;GM0547;Leiderdorp;2020;0
16982795;Mannen;3 jaar;Gehuwd;GM0547;Leiderdorp;2021;0
16982862;Mannen;3 jaar;Gehuwd;GM1916;Leidschendam-Voorburg;2020;0
16982863;Mannen;3 jaar;Gehuwd;GM1916;Leidschendam-Voorburg;2021;0
16983474;Mannen;3 jaar;Gehuwd;GM0553;Lisse;2020;0
16983475;Mannen;3 jaar;Gehuwd;GM0553;Lisse;2021;0
16987044;Mannen;3 jaar;Gehuwd;GM0575;Noordwijk;2020;0
16987045;Mannen;3 jaar;Gehuwd;GM0575;Noordwijk;2021;0
16987078;Mannen;3 jaar;Gehuwd;GM0576;Noordwijkerhout;2020;0
16987079;Mannen;3 jaar;Gehuwd;GM0576;Noordwijkerhout;2021;0
16987418;Mannen;3 jaar;Gehuwd;GM0579;Oegstgeest;2020;0
16987419;Mannen;3 jaar;Gehuwd;GM0579;Oegstgeest;2021;0
16992858;Mannen;3 jaar;Gehuwd;GM1525;Teylingen;2020;0
16992859;Mannen;3 jaar;Gehuwd;GM1525;Teylingen;2021;0
16995204;Mannen;3 jaar;Gehuwd;GM0629;Wassenaar;2020;0
16995205;Mannen;3 jaar;Gehuwd;GM0629;Wassenaar;2021;0
16997142;Mannen;3 jaar;Gehuwd;GM0473;Zandvoort;2020;0
16997143;Mannen;3 jaar;Gehuwd;GM0473;Zandvoort;2021;0
16997686;Mannen;3 jaar;Gehuwd;GM0638;Zoeterwoude;2020;0
16997687;Mannen;3 jaar;Gehuwd;GM0638;Zoeterwoude;2021;0
17000678;Mannen;3 jaar;Verweduwd;GM0484;Alphen aan den Rijn;2020;0
17000679;Mannen;3 jaar;Verweduwd;GM0484;Alphen aan den Rijn;2021;0
17003296;Mannen;3 jaar;Verweduwd;GM0377;Bloemendaal;2020;0
17003297;Mannen;3 jaar;Verweduwd;GM0377;Bloemendaal;2021;0
17008838;Mannen;3 jaar;Verweduwd;GM0392;Haarlem;2020;0
17008839;Mannen;3 jaar;Verweduwd;GM0392;Haarlem;2021;0
17008872;Mannen;3 jaar;Verweduwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
17008873;Mannen;3 jaar;Verweduwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
17008906;Mannen;3 jaar;Verweduwd;GM0394;Haarlemmermeer;2020;0
17008907;Mannen;3 jaar;Verweduwd;GM0394;Haarlemmermeer;2021;0
17009620;Mannen;3 jaar;Verweduwd;GM0397;Heemstede;2020;0
17009621;Mannen;3 jaar;Verweduwd;GM0397;Heemstede;2021;0
17010606;Mannen;3 jaar;Verweduwd;GM0534;Hillegom;2020;0
17010607;Mannen;3 jaar;Verweduwd;GM0534;Hillegom;2021;0
17011728;Mannen;3 jaar;Verweduwd;GM1884;Kaag en Braassem;2020;0
17011729;Mannen;3 jaar;Verweduwd;GM1884;Kaag en Braassem;2021;0
17011898;Mannen;3 jaar;Verweduwd;GM0537;Katwijk;2020;0
17011899;Mannen;3 jaar;Verweduwd;GM0537;Katwijk;2021;0
17012952;Mannen;3 jaar;Verweduwd;GM0546;Leiden;2020;0
17012953;Mannen;3 jaar;Verweduwd;GM0546;Leiden;2021;0
17012986;Mannen;3 jaar;Verweduwd;GM0547;Leiderdorp;2020;0
17012987;Mannen;3 jaar;Verweduwd;GM0547;Leiderdorp;2021;0
17013054;Mannen;3 jaar;Verweduwd;GM1916;Leidschendam-Voorburg;2020;0
17013055;Mannen;3 jaar;Verweduwd;GM1916;Leidschendam-Voorburg;2021;0
17013666;Mannen;3 jaar;Verweduwd;GM0553;Lisse;2020;0
17013667;Mannen;3 jaar;Verweduwd;GM0553;Lisse;2021;0
17017236;Mannen;3 jaar;Verweduwd;GM0575;Noordwijk;2020;0
17017237;Mannen;3 jaar;Verweduwd;GM0575;Noordwijk;2021;0
17017270;Mannen;3 jaar;Verweduwd;GM0576;Noordwijkerhout;2020;0
17017271;Mannen;3 jaar;Verweduwd;GM0576;Noordwijkerhout;2021;0
17017610;Mannen;3 jaar;Verweduwd;GM0579;Oegstgeest;2020;0
17017611;Mannen;3 jaar;Verweduwd;GM0579;Oegstgeest;2021;0
17023050;Mannen;3 jaar;Verweduwd;GM1525;Teylingen;2020;0
17023051;Mannen;3 jaar;Verweduwd;GM1525;Teylingen;2021;0
17025396;Mannen;3 jaar;Verweduwd;GM0629;Wassenaar;2020;0
17025397;Mannen;3 jaar;Verweduwd;GM0629;Wassenaar;2021;0
17027334;Mannen;3 jaar;Verweduwd;GM0473;Zandvoort;2020;0
17027335;Mannen;3 jaar;Verweduwd;GM0473;Zandvoort;2021;0
17027878;Mannen;3 jaar;Verweduwd;GM0638;Zoeterwoude;2020;0
17027879;Mannen;3 jaar;Verweduwd;GM0638;Zoeterwoude;2021;0
17030870;Mannen;3 jaar;Gescheiden;GM0484;Alphen aan den Rijn;2020;0
17030871;Mannen;3 jaar;Gescheiden;GM0484;Alphen aan den Rijn;2021;0
17033488;Mannen;3 jaar;Gescheiden;GM0377;Bloemendaal;2020;0
17033489;Mannen;3 jaar;Gescheiden;GM0377;Bloemendaal;2021;0
17039030;Mannen;3 jaar;Gescheiden;GM0392;Haarlem;2020;0
17039031;Mannen;3 jaar;Gescheiden;GM0392;Haarlem;2021;0
17039064;Mannen;3 jaar;Gescheiden;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
17039065;Mannen;3 jaar;Gescheiden;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
17039098;Mannen;3 jaar;Gescheiden;GM0394;Haarlemmermeer;2020;0
17039099;Mannen;3 jaar;Gescheiden;GM0394;Haarlemmermeer;2021;0
17039812;Mannen;3 jaar;Gescheiden;GM0397;Heemstede;2020;0
17039813;Mannen;3 jaar;Gescheiden;GM0397;Heemstede;2021;0
17040798;Mannen;3 jaar;Gescheiden;GM0534;Hillegom;2020;0
17040799;Mannen;3 jaar;Gescheiden;GM0534;Hillegom;2021;0
17041920;Mannen;3 jaar;Gescheiden;GM1884;Kaag en Braassem;2020;0
17041921;Mannen;3 jaar;Gescheiden;GM1884;Kaag en Braassem;2021;0
17042090;Mannen;3 jaar;Gescheiden;GM0537;Katwijk;2020;0
17042091;Mannen;3 jaar;Gescheiden;GM0537;Katwijk;2021;0
17043144;Mannen;3 jaar;Gescheiden;GM0546;Leiden;2020;0
17043145;Mannen;3 jaar;Gescheiden;GM0546;Leiden;2021;0
17043178;Mannen;3 jaar;Gescheiden;GM0547;Leiderdorp;2020;0
17043179;Mannen;3 jaar;Gescheiden;GM0547;Leiderdorp;2021;0
17043246;Mannen;3 jaar;Gescheiden;GM1916;Leidschendam-Voorburg;2020;0
17043247;Mannen;3 jaar;Gescheiden;GM1916;Leidschendam-Voorburg;2021;0
17043858;Mannen;3 jaar;Gescheiden;GM0553;Lisse;2020;0
17043859;Mannen;3 jaar;Gescheiden;GM0553;Lisse;2021;0
17047428;Mannen;3 jaar;Gescheiden;GM0575;Noordwijk;2020;0
17047429;Mannen;3 jaar;Gescheiden;GM0575;Noordwijk;2021;0
17047462;Mannen;3 jaar;Gescheiden;GM0576;Noordwijkerhout;2020;0
17047463;Mannen;3 jaar;Gescheiden;GM0576;Noordwijkerhout;2021;0
17047802;Mannen;3 jaar;Gescheiden;GM0579;Oegstgeest;2020;0
17047803;Mannen;3 jaar;Gescheiden;GM0579;Oegstgeest;2021;0
17053242;Mannen;3 jaar;Gescheiden;GM1525;Teylingen;2020;0
17053243;Mannen;3 jaar;Gescheiden;GM1525;Teylingen;2021;0
17055588;Mannen;3 jaar;Gescheiden;GM0629;Wassenaar;2020;0
17055589;Mannen;3 jaar;Gescheiden;GM0629;Wassenaar;2021;0
17057526;Mannen;3 jaar;Gescheiden;GM0473;Zandvoort;2020;0
17057527;Mannen;3 jaar;Gescheiden;GM0473;Zandvoort;2021;0
17058070;Mannen;3 jaar;Gescheiden;GM0638;Zoeterwoude;2020;0
17058071;Mannen;3 jaar;Gescheiden;GM0638;Zoeterwoude;2021;0
17091254;Mannen;4 jaar;Ongehuwd;GM0484;Alphen aan den Rijn;2020;599
17091255;Mannen;4 jaar;Ongehuwd;GM0484;Alphen aan den Rijn;2021;593
17093872;Mannen;4 jaar;Ongehuwd;GM0377;Bloemendaal;2020;115
17093873;Mannen;4 jaar;Ongehuwd;GM0377;Bloemendaal;2021;115
17099414;Mannen;4 jaar;Ongehuwd;GM0392;Haarlem;2020;975
17099415;Mannen;4 jaar;Ongehuwd;GM0392;Haarlem;2021;948
17099448;Mannen;4 jaar;Ongehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2020;0
17099449;Mannen;4 jaar;Ongehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
17099482;Mannen;4 jaar;Ongehuwd;GM0394;Haarlemmermeer;2020;832
17099483;Mannen;4 jaar;Ongehuwd;GM0394;Haarlemmermeer;2021;812
17100196;Mannen;4 jaar;Ongehuwd;GM0397;Heemstede;2020;171
17100197;Mannen;4 jaar;Ongehuwd;GM0397;Heemstede;2021;187
17101182;Mannen;4 jaar;Ongehuwd;GM0534;Hillegom;2020;112
17101183;Mannen;4 jaar;Ongehuwd;GM0534;Hillegom;2021;88
17102304;Mannen;4 jaar;Ongehuwd;GM1884;Kaag en Braassem;2020;131
17102305;Mannen;4 jaar;Ongehuwd;GM1884;Kaag en Braassem;2021;144
17102474;Mannen;4 jaar;Ongehuwd;GM0537;Katwijk;2020;349
17102475;Mannen;4 jaar;Ongehuwd;GM0537;Katwijk;2021;416
17103528;Mannen;4 jaar;Ongehuwd;GM0546;Leiden;2020;541
17103529;Mannen;4 jaar;Ongehuwd;GM0546;Leiden;2021;529
17103562;Mannen;4 jaar;Ongehuwd;GM0547;Leiderdorp;2020;143
17103563;Mannen;4 jaar;Ongehuwd;GM0547;Leiderdorp;2021;152
17103630;Mannen;4 jaar;Ongehuwd;GM1916;Leidschendam-Voorburg;2020;422
17103631;Mannen;4 jaar;Ongehuwd;GM1916;Leidschendam-Voorburg;2021;423
17104242;Mannen;4 jaar;Ongehuwd;GM0553;Lisse;2020;107
17104243;Mannen;4 jaar;Ongehuwd;GM0553;Lisse;2021;110
17107812;Mannen;4 jaar;Ongehuwd;GM0575;Noordwijk;2020;203
17107813;Mannen;4 jaar;Ongehuwd;GM0575;Noordwijk;2021;211
17107846;Mannen;4 jaar;Ongehuwd;GM0576;Noordwijkerhout;2020;0
17107847;Mannen;4 jaar;Ongehuwd;GM0576;Noordwijkerhout;2021;0
17108186;Mannen;4 jaar;Ongehuwd;GM0579;Oegstgeest;2020;159
17108187;Mannen;4 jaar;Ongehuwd;GM0579;Oegstgeest;2021;142
17113626;Mannen;4 jaar;Ongehuwd;GM1525;Teylingen;2020;174
17113627;Mannen;4 jaar;Ongehuwd;GM1525;Teylingen;2021;185
17115972;Mannen;4 jaar;Ongehuwd;GM0629;Wassenaar;2020;140
17115973;Mannen;4 jaar;Ongehuwd;GM0629;Wassenaar;2021;102
17117910;Mannen;4 jaar;Ongehuwd;GM0473;Zandvoort;2020;85
17117911;Mannen;4 jaar;Ongehuwd;GM0473;Zandvoort;2021;71
17118454;Mannen;4 jaar;Ongehuwd;GM0638;Zoeterwoude;2020;35
17118455;Mannen;4 jaar;Ongehuwd;GM0638;Zoeterwoude;2021;37
17121446;Mannen;4 jaar;Gehuwd;GM0484;Alphen aan den Rijn;2020;0
17121447;Mannen;4 jaar;Gehuwd;GM0484;Alphen aan den Rijn;2021;0
17124064;Mannen;4 jaar;Gehuwd;GM0377;Bloemendaal;2020;0
17124065;Mannen;4 jaar;Gehuwd;GM0377;Bloemendaal;2021;0
